episode,reward_safe,reward_std,violations_safe,violations_std,lagrangian_lambda,comp_cost,comp_carbon,comp_degrad,comp_safety
2122,-66815.49903639295,-66829.7403218861,0.0,16.576662113868068,0.1,159.08452151522133,159.08452151522133,39.77113037880533,0.0
2123,-65670.59137938991,-65687.50054463134,0.0,24.81834695978829,0.1,156.35855090330932,156.35855090330932,39.08963772582733,0.0
2124,-66690.14415153404,-66706.61350451791,2.7755575615628914e-17,22.38934214990004,0.1,158.78605750365247,158.78605750365247,39.69651437591312,-8.260587980841938e-19
2125,-65358.53252105028,-65404.301124752084,0.0,31.800579500901563,0.1,155.6155536215483,155.6155536215483,38.90388840538707,0.0
2126,-65458.37136846957,-65460.92594346872,0.0,26.16434043713449,0.1,155.8532651630228,155.8532651630228,38.9633162907557,0.0
2127,-63335.34189329838,-63344.261831869,0.0,19.92760136646293,0.1,150.79843307928186,150.79843307928186,37.699608269820466,0.0
2128,-63112.5322462549,-63114.131525543664,0.0,27.16108345379627,0.1,150.26793391965452,150.26793391965452,37.56698347991363,0.0
2129,-62864.997645842755,-62873.18384349206,0.0,29.839130120126022,0.1,149.67856582343515,149.67856582343515,37.41964145585879,0.0
2130,-65525.95127336573,-65550.88909551104,0.0,31.869571926057247,0.1,156.01416969848984,156.01416969848984,39.00354242462246,0.0
2131,-65013.99299165177,-65020.46912399103,2.7755575615628914e-17,27.376828053460052,0.1,154.79522140869472,154.79522140869472,38.69880535217368,-8.260587980841938e-19
2132,-65946.25982301627,-65967.58436518269,0.0,22.629109124480177,0.1,157.01490434051493,157.01490434051493,39.25372608512873,0.0
2133,-64451.01640085164,-64458.29868127771,0.0,33.047603328879866,0.1,153.45480095440865,153.45480095440865,38.36370023860216,0.0
2134,-66339.55344526135,-66356.82840401867,0.0,28.17983875355869,0.1,157.95131772681276,157.95131772681276,39.48782943170319,0.0
2135,-62834.089653365474,-62840.86889324719,0.0,18.90357766738903,0.1,149.6049753651559,149.6049753651559,37.401243841288974,0.0
2136,-64181.115204342124,-64190.4207065972,0.0,24.379893063050016,0.1,152.81217905795745,152.81217905795745,38.20304476448936,0.0
2137,-63620.06903482437,-63624.4268347562,0.0,24.950775956748085,0.1,151.47635484481992,151.47635484481992,37.86908871120498,0.0
2138,-64203.4563672635,-64201.57131538281,0.0,19.39976288765064,0.1,152.86537230300831,152.86537230300831,38.21634307575208,0.0
2139,-64482.82129640202,-64504.53040888479,0.0,28.018952601389472,0.1,153.5305268961953,153.5305268961953,38.38263172404883,0.0
2140,-66127.49899159119,-66138.58022393732,0.0,19.911178454615236,0.1,157.44642617045523,157.44642617045523,39.361606542613806,0.0
2141,-64492.269020088796,-64496.99498457353,0.0,23.13365877029343,0.1,153.5530214764019,153.5530214764019,38.38825536910048,0.0
2142,-64835.62250514981,-64857.067690066266,0.0,29.641228456721624,0.1,154.37052977416622,154.37052977416622,38.592632443541554,0.0
2143,-65346.41488367268,-65356.44956631786,0.0,19.23253787007608,0.1,155.5867021039826,155.5867021039826,38.89667552599565,0.0
2144,-62272.76296068109,-62290.44139705975,0.0,20.882325146870752,0.1,148.2684832397169,148.2684832397169,37.06712080992922,0.0
2145,-63265.033827553,-63274.85130116439,0.0,31.626380452185188,0.1,150.63103292274525,150.63103292274525,37.65775823068631,0.0
2146,-64275.4125245358,-64298.68367882146,0.0,25.789871561257257,0.1,153.03669648699002,153.03669648699002,38.259174121747506,0.0
2147,-64337.43132143675,-64339.71213142562,0.0,26.056982837353296,0.1,153.18436028913513,153.18436028913513,38.29609007228378,0.0
2148,-64230.889716791185,-64256.51628969906,0.0,23.121831671172323,0.1,152.93068980188377,152.93068980188377,38.23267245047094,0.0
2149,-66972.68251335285,-67001.19365425271,0.0,31.463726447591036,0.1,159.45876788893534,159.45876788893534,39.864691972233835,0.0
2150,-66853.13807386518,-66884.77540218661,0.0,26.526215632656765,0.1,159.17413827110758,159.17413827110758,39.793534567776895,0.0
2151,-65828.46065803895,-65849.334575037,0.0,32.07093644165545,0.1,156.734430138188,156.734430138188,39.183607534547,0.0
2152,-64994.14858486714,-65013.62252423783,0.0,22.493829461048936,0.1,154.74797282111226,154.74797282111226,38.686993205278064,0.0
2153,-64279.45370664105,-64289.968278275766,2.7755575615628914e-17,26.192774768868695,0.1,153.04631834914537,153.04631834914537,38.26157958728634,-8.260587980841938e-19
2154,-66319.18574052709,-66321.28012630763,0.0,24.283705423179036,0.1,157.90282319173116,157.90282319173116,39.47570579793279,0.0
2155,-63820.68033385135,-63846.64580503365,0.0,14.043730744173594,0.1,151.95400079488417,151.95400079488417,37.98850019872104,0.0
2156,-64700.09659704926,-64730.44141806721,0.0,30.6118710935158,0.1,154.0478490405935,154.0478490405935,38.51196226014837,0.0
2157,-65257.869550238895,-65268.27190408059,0.0,27.716954139359046,0.1,155.3758798815212,155.3758798815212,38.8439699703803,0.0
2158,-65362.25837583444,-65377.2898531035,0.0,31.149951842193417,0.1,155.62442470436773,155.62442470436773,38.90610617609193,0.0
2159,-64211.35601661084,-64236.18284803854,0.0,17.999646384084954,0.1,152.88418099193058,152.88418099193058,38.221045247982644,0.0
2160,-65179.183007945336,-65200.05563207998,0.0,23.97186073178376,0.1,155.18853097129843,155.18853097129843,38.79713274282461,0.0
2161,-64004.90786871554,-64020.73619442072,0.0,21.35914049515092,0.1,152.39263778265607,152.39263778265607,38.09815944566402,0.0
2162,-64625.802726209775,-64658.284096900985,0.0,30.20030909951288,0.1,153.87095887192805,153.87095887192805,38.46773971798201,0.0
2163,-64878.39761119235,-64885.99989955262,0.0,18.326946965448837,0.1,154.47237526474368,154.47237526474368,38.61809381618592,0.0
2164,-64363.000623328604,-64374.143897018825,2.7755575615628914e-17,27.17251323045653,0.1,153.24523957935384,153.24523957935384,38.31130989483846,-8.260587980841938e-19
2165,-64748.27100380603,-64765.67306224549,0.0,31.26566412384122,0.1,154.162550009062,154.162550009062,38.5406375022655,0.0
2166,-64233.7345653664,-64256.63376258821,0.0,29.847845128764533,0.1,152.93746325087238,152.93746325087238,38.234365812718096,0.0
2167,-66705.02792960768,-66723.29648361378,0.0,18.05350634894505,0.1,158.82149507049448,158.82149507049448,39.70537376762362,0.0
2168,-62369.760000924616,-62382.80301561315,0.0,30.300448699543328,0.1,148.49942857363004,148.49942857363004,37.12485714340751,0.0
2169,-64955.74451110609,-64970.229281820844,0.0,27.515451843118733,0.1,154.65653455025262,154.65653455025262,38.664133637563154,0.0
2170,-65942.8539231463,-65954.66643999383,0.0,19.850940757290775,0.1,157.00679505511022,157.00679505511022,39.251698763777554,0.0
2171,-65740.3915879637,-65754.15814732325,2.7755575615628914e-17,26.54523721516327,0.1,156.5247418761041,156.5247418761041,39.13118546902602,-8.260587980841938e-19
2172,-62911.8970725573,-62920.34019536269,0.0,23.82144377571666,0.1,149.79023112513644,149.79023112513644,37.44755778128411,0.0
2173,-66203.44662745451,-66209.05199503465,0.0,30.59622458782048,0.1,157.6272538748917,157.6272538748917,39.40681346872292,0.0
2174,-65258.44943811191,-65270.50488053603,0.0,32.263777725630916,0.1,155.37726056693313,155.37726056693313,38.84431514173328,0.0
2175,-64433.778162861134,-64464.06564136654,0.0,24.594770176391282,0.1,153.41375753062175,153.41375753062175,38.35343938265544,0.0
2176,-65358.90065358964,-65363.816166264165,2.7755575615628914e-17,14.570510611333313,0.1,155.61643012759438,155.61643012759438,38.904107531898596,-8.260587980841938e-19
2177,-65318.155953112015,-65318.435582381746,2.7755575615628914e-17,18.1308258755067,0.1,155.519418935981,155.519418935981,38.87985473399525,-8.260587980841938e-19
2178,-64976.03495925772,-65004.81965553233,2.7755575615628914e-17,25.57912293613473,0.1,154.7048451410898,154.7048451410898,38.67621128527245,-8.260587980841938e-19
2179,-68420.34228132032,-68439.23832656124,2.7755575615628914e-17,13.89789495532437,0.1,162.9055768602865,162.9055768602865,40.72639421507162,-8.260587980841938e-19
2180,-68279.29297453287,-68282.3133102407,0.0,29.435398882231436,0.1,162.56974517745923,162.56974517745923,40.642436294364806,0.0
2181,-65456.9908793281,-65474.85862045192,0.0,24.263973606572012,0.1,155.84997828411454,155.84997828411454,38.962494571028635,0.0
2182,-66046.20066206924,-66066.84908565524,0.0,33.17898903067908,0.1,157.25285871921247,157.25285871921247,39.31321467980312,0.0
2183,-65859.41025177795,-65872.19982714258,0.0,25.346849013290345,0.1,156.80811964709036,156.80811964709036,39.20202991177259,0.0
2184,-65026.538033206336,-65043.46400239365,2.7755575615628914e-17,36.96054817636996,0.1,154.8250905552532,154.8250905552532,38.7062726388133,-8.260587980841938e-19
2185,-65102.42104985655,-65096.427487212364,0.0,28.41611507394404,0.1,155.00576440442038,155.00576440442038,38.751441101105094,0.0
2186,-65937.66943998174,-65951.52141749415,0.0,27.833858630920897,0.1,156.99445104757555,156.99445104757555,39.24861276189389,0.0
2187,-65785.36859584104,-65793.79487030109,0.0,24.75517484570775,0.1,156.6318299900977,156.6318299900977,39.15795749752443,0.0
2188,-66336.86591218098,-66358.98001797563,0.0,40.5645510052192,0.1,157.94491883852615,157.94491883852615,39.48622970963154,0.0
2189,-64610.66104706633,-64633.74140896035,0.0,20.759672009847456,0.1,153.83490725491984,153.83490725491984,38.45872681372996,0.0
2190,-66255.64250933191,-66266.40491251169,0.0,22.73292945808073,0.1,157.75152978412362,157.75152978412362,39.437882446030905,0.0
2191,-63817.73450516521,-63814.77807343891,0.0,23.349549041492814,0.1,151.94698691706003,151.94698691706003,37.98674672926501,0.0
2192,-65375.467804743814,-65397.79609556203,2.7755575615628914e-17,18.628839404616024,0.1,155.65587572558053,155.65587572558053,38.91396893139513,-8.260587980841938e-19
2193,-64704.0953223459,-64729.5801488564,0.0,27.43887410542169,0.1,154.0573698151093,154.0573698151093,38.514342453777324,0.0
2194,-64775.758002758455,-64783.41566953874,0.0,24.292351813310763,0.1,154.227995244663,154.227995244663,38.55699881116575,0.0
2195,-65867.08400384756,-65898.06722192396,0.0,28.66773906752933,0.1,156.82639048535134,156.82639048535134,39.206597621337835,0.0
2196,-67741.5345903789,-67756.62242692788,0.0,23.811583415195077,0.1,161.28936807233072,161.28936807233072,40.32234201808268,0.0
2197,-65371.775312645084,-65387.5414033496,0.0,22.44118221028848,0.1,155.6470840777264,155.6470840777264,38.9117710194316,0.0
2198,-65948.44184949492,-65942.39435443773,0.0,35.210889552673656,0.1,157.02009964165458,157.02009964165458,39.255024910413646,0.0
2199,-64714.07912987399,-64730.63237986599,0.0,26.990736325612687,0.1,154.08114078541428,154.08114078541428,38.52028519635357,0.0
2200,-64295.723339492586,-64310.14426199382,5.551115123125783e-17,21.32441599637706,0.1,153.08505557022045,153.08505557022045,38.27126389255511,-1.6521175961683876e-18
2201,-63614.24307273872,-63627.38382792923,0.0,17.003026189028443,0.1,151.46248350652075,151.46248350652075,37.86562087663019,0.0
2202,-65570.09512946029,-65607.86599444081,2.7755575615628914e-17,18.827440007888022,0.1,156.1192741177626,156.1192741177626,39.02981852944065,-8.260587980841938e-19
2203,-65020.59329620636,-65025.27363336789,2.7755575615628914e-17,22.798703978067998,0.1,154.81093641953896,154.81093641953896,38.70273410488474,-8.260587980841938e-19
2204,-64903.31164068953,-64931.19239793805,0.0,25.07254499631327,0.1,154.53169438259414,154.53169438259414,38.632923595648535,0.0
2205,-63727.07423273903,-63729.71287477873,0.0,31.271691803786698,0.1,151.7311291255691,151.7311291255691,37.93278228139228,0.0
2206,-64420.50300578319,-64442.81301205105,2.7755575615628914e-17,27.692174786082262,0.1,153.38215001376952,153.38215001376952,38.34553750344238,-8.260587980841938e-19
2207,-65245.76699480106,-65267.92433721277,0.0,36.97180950291225,0.1,155.34706427333586,155.34706427333586,38.836766068333965,0.0
2208,-64044.3017805556,-64081.152729505964,2.7755575615628914e-17,21.56642328498352,0.1,152.48643281084668,152.48643281084668,38.12160820271167,-8.260587980841938e-19
2209,-64148.78045879167,-64180.019308719784,0.0,26.9158409487945,0.1,152.73519156855158,152.73519156855158,38.183797892137896,0.0
2210,-64196.65004393177,-64216.64100209314,2.7755575615628914e-17,16.538645841783357,0.1,152.8491667712661,152.8491667712661,38.21229169281653,-8.260587980841938e-19
2211,-64532.971463937894,-64546.26760628401,0.0,20.935882048317175,0.1,153.649932056995,153.649932056995,38.41248301424875,0.0
2212,-63823.29872472085,-63846.579312869784,0.0,30.355402502014023,0.1,151.96023505885918,151.96023505885918,37.990058764714796,0.0
2213,-66649.44008835495,-66643.69522484479,0.0,24.88982567997865,0.1,158.6891430675118,158.6891430675118,39.67228576687795,0.0
2214,-64064.268967275064,-64090.487582323,2.7755575615628914e-17,24.066605188432774,0.1,152.5339737316073,152.5339737316073,38.13349343290182,-8.260587980841938e-19
2215,-62740.801955352916,-62763.09259180294,0.0,26.755827338135422,0.1,149.38286179845932,149.38286179845932,37.34571544961483,0.0
2216,-64501.84412203436,-64520.26072435389,0.0,23.643425109658512,0.1,153.57581933817704,153.57581933817704,38.39395483454426,0.0
2217,-64933.9699372312,-64936.80412918985,0.0,19.392349262874863,0.1,154.60469032674095,154.60469032674095,38.65117258168524,0.0
2218,-66896.6248126549,-66918.71833779945,0.0,25.097291277594415,0.1,159.27767812536882,159.27767812536882,39.819419531342206,0.0
2219,-65064.493717919504,-65078.10859547343,0.0,22.880549788388237,0.1,154.91546123314168,154.91546123314168,38.72886530828542,0.0
2220,-64566.99516729541,-64578.943278840605,2.7755575615628914e-17,30.234558972440695,0.1,153.7309408745129,153.7309408745129,38.432735218628224,-8.260587980841938e-19
2221,-64963.95555016976,-64975.60310935108,0.0,18.294676433492157,0.1,154.67608464326136,154.67608464326136,38.66902116081534,0.0
2222,-66332.98321088566,-66355.41972864106,2.7755575615628914e-17,23.975616680676413,0.1,157.93567431163254,157.93567431163254,39.483918577908135,-8.260587980841938e-19
2223,-64169.69804952153,-64185.01200817686,0.0,33.03789153199755,0.1,152.78499535600366,152.78499535600366,38.196248839000916,0.0
2224,-65151.26973224568,-65166.06412667217,0.0,26.445918365593627,0.1,155.12207079106116,155.12207079106116,38.78051769776529,0.0
2225,-64280.42486737118,-64283.635632458194,0.0,23.9016527382452,0.1,153.04863063659806,153.04863063659806,38.262157659149516,0.0
2226,-63661.0165191773,-63682.111779629384,0.0,17.223131330793787,0.1,151.57384885518405,151.57384885518405,37.89346221379601,0.0
2227,-65166.57551845974,-65183.58396939089,0.0,25.50395536322403,0.1,155.15851313918986,155.15851313918986,38.789628284797466,0.0
2228,-63313.440047709504,-63328.85292226538,0.0,30.185794493291215,0.1,150.74628582787977,150.74628582787977,37.68657145696994,0.0
2229,-64996.284824119866,-65014.62920926835,2.7755575615628914e-17,32.39035949178222,0.1,154.7530591050473,154.7530591050473,38.688264776261825,-8.260587980841938e-19
2230,-66743.4427579907,-66748.50686283477,0.0,25.67962283609174,0.1,158.9129589475969,158.9129589475969,39.728239736899226,0.0
2231,-67565.61895939894,-67581.46362726284,0.0,19.6537275312246,0.1,160.87052133190224,160.87052133190224,40.21763033297556,0.0
2232,-65933.93195648247,-65958.49490650339,2.7755575615628914e-17,36.62336652926409,0.1,156.98555227733922,156.98555227733922,39.246388069334806,-8.260587980841938e-19
2233,-65320.81614278379,-65335.646082038955,0.0,27.525105441368837,0.1,155.5257527209138,155.5257527209138,38.88143818022845,0.0
2234,-66625.00334516482,-66640.84852992298,0.0,21.432076650464122,0.1,158.63096034563054,158.63096034563054,39.657740086407635,0.0
2235,-65889.3744882577,-65886.16688547969,0.0,21.471132584523176,0.1,156.87946306728026,156.87946306728026,39.219865766820064,0.0
2236,-64359.27437151691,-64360.354787707394,0.0,33.52051039029559,0.1,153.23636755123076,153.23636755123076,38.30909188780769,0.0
2237,-65427.37439527241,-65441.22329833318,2.7755575615628914e-17,23.270403354764145,0.1,155.7794628458867,155.7794628458867,38.94486571147168,-8.260587980841938e-19
2238,-66702.1881287549,-66726.07966700278,0.0,19.39124448572056,0.1,158.81473363989264,158.81473363989264,39.70368340997316,0.0
2239,-65858.64615360054,-65865.9775132205,0.0,25.340361346243107,0.1,156.80630036571557,156.80630036571557,39.20157509142889,0.0
2240,-65119.570446405734,-65144.85813631997,0.0,27.50842522584394,0.1,155.04659630096606,155.04659630096606,38.761649075241515,0.0
2241,-64647.10223169691,-64664.58548312207,0.0,25.39058867618008,0.1,153.92167198023077,153.92167198023077,38.48041799505769,0.0
2242,-67310.74903319118,-67329.75139174645,0.0,26.008264525646272,0.1,160.26368817426473,160.26368817426473,40.06592204356618,0.0
2243,-64701.32104595401,-64706.021323206245,0.0,25.230396108165756,0.1,154.05076439512862,154.05076439512862,38.512691098782156,0.0
2244,-64788.825074723674,-64793.0881881345,0.0,25.40541271450412,0.1,154.25910732077068,154.25910732077068,38.56477683019267,0.0
2245,-65464.75706523876,-65474.95058582388,0.0,37.696908113914304,0.1,155.86846920294943,155.86846920294943,38.96711730073736,0.0
2246,-64914.17107150063,-64928.77212766311,0.0,17.978802168692056,0.1,154.5575501702396,154.5575501702396,38.6393875425599,0.0
2247,-65886.39458373167,-65900.05278162491,0.0,27.59679372818944,0.1,156.87236805650397,156.87236805650397,39.21809201412599,0.0
2248,-64756.56466987382,-64788.29830933535,0.0,22.05273800030641,0.1,154.18229683303292,154.18229683303292,38.54557420825823,0.0
2249,-64844.20745216663,-64843.383172426395,0.0,29.084185057154905,0.1,154.39097012420626,154.39097012420626,38.597742531051566,0.0
2250,-64609.08812471756,-64610.28213765856,0.0,22.819222792462575,0.1,153.83116220170848,153.83116220170848,38.45779055042712,0.0
2251,-64963.70475217136,-64976.12854731625,0.0,24.65183273349946,0.1,154.6754875051699,154.6754875051699,38.66887187629248,0.0
2252,-63427.72543943148,-63449.617084002224,0.0,21.58182858856806,0.1,151.0183939034083,151.0183939034083,37.75459847585208,0.0
2253,-66484.16949094598,-66496.43219842431,0.0,24.928648235253057,0.1,158.29564164510947,158.29564164510947,39.57391041127737,0.0
2254,-66054.8525552156,-66071.3485347908,0.0,25.489135873539613,0.1,157.27345846479906,157.27345846479906,39.318364616199766,0.0
2255,-66093.35823407971,-66112.71829183194,0.0,29.219197548208687,0.1,157.36513865257075,157.36513865257075,39.34128466314269,0.0
2256,-65152.728555910006,-65171.65489706652,0.0,27.267927617546093,0.1,155.1255441807381,155.1255441807381,38.781386045184526,0.0
2257,-65179.70795250042,-65178.88572083296,0.0,25.251138495828403,0.1,155.18978083928673,155.18978083928673,38.79744520982168,0.0
2258,-64232.638102801364,-64252.43317828138,0.0,28.64470597285225,0.1,152.93485262571753,152.93485262571753,38.23371315642938,0.0
2259,-62580.90173542587,-62588.97822768353,0.0,21.704803625556774,0.1,149.0021469891092,149.0021469891092,37.2505367472773,0.0
2260,-64206.03285239132,-64215.29184563849,0.0,27.682069499456716,0.1,152.8715067914079,152.8715067914079,38.21787669785198,0.0
2261,-63486.31342966092,-63511.65224021016,0.0,22.96269946354199,0.1,151.1578891182403,151.1578891182403,37.78947227956007,0.0
2262,-64070.821702258654,-64094.90132539492,0.0,25.61739904582297,0.1,152.5495754815682,152.5495754815682,38.13739387039205,0.0
2263,-64466.96075813289,-64480.71790036126,0.0,23.943078850910155,0.1,153.4927637098402,153.4927637098402,38.37319092746005,0.0
2264,-64000.78465716297,-64023.25077080899,0.0,26.62788908393535,0.1,152.3828206122928,152.3828206122928,38.0957051530732,0.0
2265,-63844.03920111059,-63881.797455387066,0.0,20.738876785013378,0.1,152.0096171455014,152.0096171455014,38.00240428637535,0.0
2266,-64129.14595911721,-64149.32697613751,0.0,22.353994950942436,0.1,152.68844275980288,152.68844275980288,38.17211068995072,0.0
2267,-62728.64983190059,-62734.95696203071,2.7755575615628914e-17,24.94566431482514,0.1,149.35392817119188,149.35392817119188,37.33848204279797,-8.260587980841938e-19
2268,-62612.63220490162,-62629.005729695695,2.7755575615628914e-17,39.59086777530047,0.1,149.07769572595626,149.07769572595626,37.269423931489065,-8.260587980841938e-19
2269,-62293.782316461045,-62306.94085830422,0.0,19.349106352576584,0.1,148.31852932490725,148.31852932490725,37.07963233122681,0.0
2270,-65504.79287715397,-65522.52298432891,0.0,14.626799812268159,0.1,155.9637925646523,155.9637925646523,38.990948141163074,0.0
2271,-64652.8515663211,-64666.931998495056,0.0,25.080126411475803,0.1,153.93536087219312,153.93536087219312,38.48384021804828,0.0
2272,-63518.87148864282,-63541.81749247227,0.0,29.868111247139232,0.1,151.23540830629244,151.23540830629244,37.80885207657311,0.0
2273,-63755.70936082226,-63765.67366463318,2.7755575615628914e-17,24.246929926850335,0.1,151.79930800195774,151.79930800195774,37.949827000489435,-8.260587980841938e-19
2274,-64884.401737887245,-64891.74052958114,2.7755575615628914e-17,19.35968722596153,0.1,154.48667080449346,154.48667080449346,38.621667701123364,-8.260587980841938e-19
2275,-64878.02452269484,-64896.123470488645,0.0,18.632072257017004,0.1,154.47148695879724,154.47148695879724,38.61787173969931,0.0
2276,-63303.10181818071,-63313.95554917499,2.7755575615628914e-17,20.024130200503812,0.1,150.72167099566838,150.72167099566838,37.680417748917094,-8.260587980841938e-19
2277,-65305.360505814984,-65325.85733767789,0.0,34.00715049633244,0.1,155.48895358527378,155.48895358527378,38.872238396318444,0.0
2278,-63983.49436834537,-63985.478488517336,0.0,15.734907585512154,0.1,152.34165325796516,152.34165325796516,38.08541331449129,0.0
2279,-64533.37992800303,-64547.13105914953,0.0,25.07848897978879,0.1,153.6509045904834,153.6509045904834,38.41272614762085,0.0
2280,-64196.72642189495,-64213.91301496252,0.0,22.768397423828276,0.1,152.84934862355942,152.84934862355942,38.212337155889855,0.0
2281,-64488.62667928507,-64501.62028629682,0.0,26.83755205270301,0.1,153.54434923639306,153.54434923639306,38.386087309098265,0.0
2282,-62850.97076222965,-62876.37507115609,0.0,15.224756148408586,0.1,149.64516848149918,149.64516848149918,37.411292120374796,0.0
2283,-65389.955572165105,-65401.26617777479,0.0,26.069043969705316,0.1,155.69037040991694,155.69037040991694,38.922592602479234,0.0
2284,-62437.328477818155,-62443.14871677205,0.0,33.6558481588365,0.1,148.66030589956705,148.66030589956705,37.16507647489176,0.0
2285,-65025.828450095905,-65034.47435129362,0.0,24.793536564963585,0.1,154.82340107165692,154.82340107165692,38.70585026791423,0.0
2286,-63679.627184500096,-63700.18740546852,0.0,22.043576055990528,0.1,151.61815996309548,151.61815996309548,37.90453999077387,0.0
2287,-65018.89717185178,-65015.43144137374,0.0,22.856727365417335,0.1,154.80689802821854,154.80689802821854,38.701724507054635,0.0
2288,-64578.06502121916,-64603.35942677843,0.0,23.315524366074307,0.1,153.75729766956943,153.75729766956943,38.439324417392356,0.0
2289,-63378.93712970774,-63385.47278669315,0.0,29.628361047513607,0.1,150.9022312612089,150.9022312612089,37.725557815302224,0.0
2290,-63940.740307727734,-63952.432558767505,0.0,22.449195931748914,0.1,152.23985787554224,152.23985787554224,38.05996446888556,0.0
2291,-64217.87894996655,-64234.37351086318,5.551115123125783e-17,28.853751048093937,0.1,152.89971178563465,152.89971178563465,38.22492794640866,-1.6521175961683876e-18
2292,-62420.7108961227,-62459.52803144002,0.0,29.136180538287114,0.1,148.62074022886358,148.62074022886358,37.155185057215895,0.0
2293,-63789.996848376926,-63816.59524804081,0.0,22.470169005060722,0.1,151.88094487708793,151.88094487708793,37.97023621927198,0.0
2294,-64417.43487582297,-64422.17619476328,0.0,25.311656748095615,0.1,153.37484494243566,153.37484494243566,38.343711235608914,0.0
2295,-64800.60262237425,-64816.67432152685,0.0,19.607436293177013,0.1,154.28714910089107,154.28714910089107,38.57178727522277,0.0
2296,-64916.368213780224,-64929.61526848118,0.0,26.996588008595655,0.1,154.5627814613815,154.5627814613815,38.64069536534537,0.0
2297,-64284.62715612137,-64303.23109007155,0.0,27.521439266921362,0.1,153.05863608600328,153.05863608600328,38.26465902150082,0.0
2298,-66943.62392690484,-66961.53357420622,0.0,22.464956703649722,0.1,159.38958077834485,159.38958077834485,39.84739519458621,0.0
2299,-65926.57257714443,-65936.43357087794,0.0,19.005243010030618,0.1,156.96802994558197,156.96802994558197,39.242007486395494,0.0
2300,-64880.90617278388,-64913.753923175726,0.0,25.067251823096466,0.1,154.47834803043781,154.47834803043781,38.619587007609454,0.0
2301,-66439.05174647545,-66451.8032159175,0.0,20.356039592737705,0.1,158.18821844398917,158.18821844398917,39.54705461099729,0.0
2302,-65153.47887876555,-65197.835457788824,0.0,19.63335983888552,0.1,155.12733066372752,155.12733066372752,38.78183266593188,0.0
2303,-66861.4272092973,-66872.13873004123,0.0,27.079184181430303,0.1,159.1938743078507,159.1938743078507,39.79846857696268,0.0
2304,-66101.45686758886,-66122.4589972463,0.0,29.789660276078422,0.1,157.38442111330681,157.38442111330681,39.346105278326704,0.0
2305,-66363.24600743523,-66396.32209251291,0.0,27.53078827730356,0.1,158.0077285891315,158.0077285891315,39.50193214728287,0.0
2306,-63711.665771210945,-63716.10546321128,0.0,23.715274374391093,0.1,151.694442312407,151.694442312407,37.92361057810175,0.0
2307,-67422.47629449815,-67440.5546182233,0.0,35.34113020752912,0.1,160.52970546309083,160.52970546309083,40.13242636577271,0.0
2308,-65159.40873392385,-65160.4306791396,0.0,31.012882526126138,0.1,155.14144936648535,155.14144936648535,38.78536234162134,0.0
2309,-65101.762714459815,-65118.56185815528,0.0,29.189152676147405,0.1,155.00419693919005,155.00419693919005,38.75104923479751,0.0
2310,-64549.71670769304,-64563.696760526684,0.0,20.787836849368368,0.1,153.68980168498342,153.68980168498342,38.422450421245856,0.0
2311,-65264.92047374855,-65287.42920154256,0.0,28.272155135528106,0.1,155.3926677946394,155.3926677946394,38.84816694865985,0.0
2312,-64385.6172369754,-64410.33780663279,0.0,24.933476823106822,0.1,153.29908865946524,153.29908865946524,38.32477216486631,0.0
2313,-63691.41045162967,-63700.412231396476,0.0,17.206065024880793,0.1,151.64621536102302,151.64621536102302,37.911553840255756,0.0
2314,-64415.736344837955,-64438.93007751935,0.0,27.11944741221993,0.1,153.37080082104276,153.37080082104276,38.34270020526069,0.0
2315,-64473.645545849795,-64478.98771952115,0.0,22.307131633516878,0.1,153.50867987107094,153.50867987107094,38.377169967767735,0.0
2316,-65756.86175074619,-65767.19416262668,0.0,17.58507784008791,0.1,156.5639565493957,156.5639565493957,39.140989137348924,0.0
2317,-64085.88899076541,-64092.712166799356,0.0,19.33084821596823,0.1,152.5854499780129,152.5854499780129,38.14636249450322,0.0
2318,-64465.937980840965,-64476.81319072209,2.7755575615628914e-17,21.306512508352185,0.1,153.49032852581183,153.49032852581183,38.37258213145296,-8.260587980841938e-19
2319,-62714.25812241978,-62712.98807321111,0.0,35.11295115284741,0.1,149.31966219623757,149.31966219623757,37.32991554905939,0.0
2320,-65277.50807860553,-65305.033485915825,0.0,21.104902892400073,0.1,155.42263828239413,155.42263828239413,38.85565957059853,0.0
2321,-61987.1684763834,-62004.89269034994,0.0,27.087325449106476,0.1,147.58849637234144,147.58849637234144,36.89712409308536,0.0
2322,-63604.56741427689,-63631.47827282463,0.0,20.906974866699606,0.1,151.4394462244688,151.4394462244688,37.8598615561172,0.0
2323,-64795.7042096909,-64821.62527753072,0.0,22.260473478965324,0.1,154.27548621354975,154.27548621354975,38.56887155338744,0.0
2324,-65107.496740276,-65109.13811623432,0.0,28.62068279657249,0.1,155.01784938160952,155.01784938160952,38.75446234540238,0.0
2325,-65395.56823104694,-65423.47581528817,0.0,37.939544867653424,0.1,155.7037338834451,155.7037338834451,38.925933470861274,0.0
2326,-65591.98348011657,-65594.98622746566,0.0,28.494598425403943,0.1,156.1713892383728,156.1713892383728,39.0428473095932,0.0
2327,-65080.32808476523,-65091.23007232729,0.0,28.916793552620156,0.1,154.95316210658387,154.95316210658387,38.73829052664597,0.0
2328,-66358.3527512219,-66358.64785570958,0.0,18.68615112150718,0.1,157.99607797909977,157.99607797909977,39.49901949477494,0.0
